time,epochTime,throughput(kbyts/sec),numofrequests(hits/sec),peaks
01/May/1998:18:27:51,894040071,37.889,8,
01/May/1998:18:27:52,894040072,83.094,17,
01/May/1998:18:27:53,894040073,1546.755,30,
01/May/1998:18:27:54,894040074,94.156,16,
01/May/1998:18:27:55,894040075,12.905,10,
01/May/1998:18:27:56,894040076,33.299,9,
01/May/1998:18:27:57,894040077,81.608,18,
01/May/1998:18:27:58,894040078,79.449,13,
01/May/1998:18:27:59,894040079,93.26,14,
01/May/1998:18:28:00,894040080,41.501,19,
01/May/1998:18:28:01,894040081,169.24,18,
01/May/1998:18:28:02,894040082,59.925,16,
01/May/1998:18:28:03,894040083,112.597,17,
01/May/1998:18:28:04,894040084,64.005,18,
01/May/1998:18:28:05,894040085,83.61,30,
01/May/1998:18:28:06,894040086,120.909,24,
01/May/1998:18:28:07,894040087,23.843,14,
01/May/1998:18:28:08,894040088,60.312,17,
01/May/1998:18:28:09,894040089,17.711,15,
01/May/1998:18:28:10,894040090,60.777,30,
01/May/1998:18:28:11,894040091,147.174,24,
01/May/1998:18:28:12,894040092,116.032,30,
01/May/1998:18:28:13,894040093,70.613,28,
01/May/1998:18:28:14,894040094,93.829,21,
01/May/1998:18:28:15,894040095,23.025,10,
01/May/1998:18:28:16,894040096,128.035,26,
01/May/1998:18:28:17,894040097,41.77,21,
01/May/1998:18:28:18,894040098,80.615,20,
01/May/1998:18:28:19,894040099,76.367,19,
01/May/1998:18:28:20,894040100,19.673,16,
01/May/1998:18:28:21,894040101,57.427,24,
01/May/1998:18:28:22,894040102,82.582,25,
01/May/1998:18:28:23,894040103,41.402,18,
01/May/1998:18:28:24,894040104,51.366,25,
01/May/1998:18:28:25,894040105,96.456,36,
01/May/1998:18:28:26,894040106,74.112,25,
01/May/1998:18:28:27,894040107,51.271,23,
01/May/1998:18:28:28,894040108,50.538,28,
01/May/1998:18:28:29,894040109,58.672,28,
01/May/1998:18:28:30,894040110,51.459,19,
01/May/1998:18:28:31,894040111,71.983,16,
01/May/1998:18:28:32,894040112,46.981,29,
01/May/1998:18:28:33,894040113,74.985,18,
01/May/1998:18:28:34,894040114,26.241,21,
01/May/1998:18:28:35,894040115,25.224,22,
01/May/1998:18:28:36,894040116,51.209,9,
01/May/1998:18:28:37,894040117,99.621,28,
01/May/1998:18:28:38,894040118,161.903,35,
01/May/1998:18:28:39,894040119,66.364,23,
01/May/1998:18:28:40,894040120,47.788,20,
01/May/1998:18:28:41,894040121,75.704,14,
01/May/1998:18:28:42,894040122,214.621,28,
01/May/1998:18:28:43,894040123,148.443,20,
01/May/1998:18:28:44,894040124,49.587,15,
01/May/1998:18:28:45,894040125,1497.89,25,
01/May/1998:18:28:46,894040126,95.058,24,
01/May/1998:18:28:47,894040127,93.356,27,
01/May/1998:18:28:48,894040128,84.514,19,
01/May/1998:18:28:49,894040129,32.175,17,
01/May/1998:18:28:50,894040130,66.003,22,
01/May/1998:18:28:51,894040131,39.277,20,
01/May/1998:18:28:52,894040132,179.563,33,
01/May/1998:18:28:53,894040133,102.039,21,
01/May/1998:18:28:54,894040134,92.694,24,
01/May/1998:18:28:55,894040135,63.311,16,
01/May/1998:18:28:56,894040136,23.717,17,
01/May/1998:18:28:57,894040137,128.884,23,
01/May/1998:18:28:58,894040138,232.861,28,
01/May/1998:18:28:59,894040139,59.142,19,
01/May/1998:18:29:00,894040140,28.779,7,
01/May/1998:18:29:01,894040141,25.517,19,
01/May/1998:18:29:02,894040142,43.078,18,
01/May/1998:18:29:03,894040143,43.31,21,
01/May/1998:18:29:04,894040144,113.879,23,
01/May/1998:18:29:05,894040145,2154.871,23,
01/May/1998:18:29:06,894040146,73.083,22,
01/May/1998:18:29:07,894040147,98.522,21,
01/May/1998:18:29:08,894040148,80.135,17,
01/May/1998:18:29:09,894040149,1549.52,12,
01/May/1998:18:29:10,894040150,105.54,17,
01/May/1998:18:29:11,894040151,90.674,17,
01/May/1998:18:29:12,894040152,1455.176,22,
01/May/1998:18:29:13,894040153,93.986,15,
01/May/1998:18:29:14,894040154,62.048,28,
01/May/1998:18:29:15,894040155,44.503,18,
01/May/1998:18:29:16,894040156,57.627,19,
01/May/1998:18:29:17,894040157,68.56,22,
01/May/1998:18:29:18,894040158,22.943,10,
01/May/1998:18:29:19,894040159,195.446,19,
01/May/1998:18:29:20,894040160,53.13,18,
01/May/1998:18:29:21,894040161,7.449,15,
01/May/1998:18:29:22,894040162,70.253,21,
01/May/1998:18:29:23,894040163,106.401,24,
01/May/1998:18:29:24,894040164,30.628,16,
01/May/1998:18:29:25,894040165,42.763,13,
01/May/1998:18:29:26,894040166,48.366,17,
01/May/1998:18:29:27,894040167,65.002,20,
01/May/1998:18:29:28,894040168,52.018,12,
01/May/1998:18:29:29,894040169,18.841,14,
01/May/1998:18:29:30,894040170,21.957,11,
01/May/1998:18:29:31,894040171,12.777,14,
01/May/1998:18:29:32,894040172,60.386,18,
01/May/1998:18:29:33,894040173,26.811,17,
01/May/1998:18:29:34,894040174,41.99,18,
01/May/1998:18:29:35,894040175,147.199,33,
01/May/1998:18:29:36,894040176,46.841,26,
01/May/1998:18:29:37,894040177,110.174,23,
01/May/1998:18:29:38,894040178,39.605,32,
01/May/1998:18:29:39,894040179,87.536,26,
01/May/1998:18:29:40,894040180,16.008,12,
01/May/1998:18:29:41,894040181,61.947,27,
01/May/1998:18:29:42,894040182,89.718,21,
01/May/1998:18:29:43,894040183,116.634,17,
01/May/1998:18:29:44,894040184,43.106,19,
01/May/1998:18:29:45,894040185,1541.6,16,
01/May/1998:18:29:46,894040186,166.954,22,
01/May/1998:18:29:47,894040187,95.778,13,
01/May/1998:18:29:48,894040188,193.797,25,
01/May/1998:18:29:49,894040189,67.466,20,
01/May/1998:18:29:50,894040190,201.01,21,
01/May/1998:18:29:51,894040191,66.683,22,
01/May/1998:18:29:52,894040192,38.195,10,
01/May/1998:18:29:53,894040193,116.994,17,
01/May/1998:18:29:54,894040194,54.977,21,
01/May/1998:18:29:55,894040195,83.305,13,
01/May/1998:18:29:56,894040196,36.531,13,
01/May/1998:18:29:57,894040197,41.381,17,
01/May/1998:18:29:58,894040198,26.337,18,
01/May/1998:18:29:59,894040199,104.629,26,
01/May/1998:18:30:00,894040200,115.322,28,
01/May/1998:18:30:01,894040201,98.501,26,
01/May/1998:18:30:02,894040202,88.478,20,
01/May/1998:18:30:03,894040203,17.923,23,
01/May/1998:18:30:04,894040204,60.103,18,
01/May/1998:18:30:05,894040205,140.518,32,
01/May/1998:18:30:06,894040206,139.271,26,
01/May/1998:18:30:07,894040207,114.629,29,
01/May/1998:18:30:08,894040208,94.422,21,
01/May/1998:18:30:09,894040209,57.685,22,
01/May/1998:18:30:10,894040210,62.36,18,
01/May/1998:18:30:11,894040211,26.649,18,
01/May/1998:18:30:12,894040212,101.074,19,
01/May/1998:18:30:13,894040213,94.518,24,
01/May/1998:18:30:14,894040214,102.306,21,
01/May/1998:18:30:15,894040215,100.017,25,
01/May/1998:18:30:16,894040216,47.793,26,
01/May/1998:18:30:17,894040217,38.736,26,
01/May/1998:18:30:18,894040218,53.453,21,
01/May/1998:18:30:19,894040219,56.492,18,
01/May/1998:18:30:20,894040220,66.606,19,
01/May/1998:18:30:21,894040221,155.254,21,
01/May/1998:18:30:22,894040222,50.126,29,
01/May/1998:18:30:23,894040223,30.428,13,
01/May/1998:18:30:24,894040224,202.571,26,
01/May/1998:18:30:25,894040225,25.54,14,
01/May/1998:18:30:26,894040226,36.35,20,
01/May/1998:18:30:27,894040227,63.018,23,
01/May/1998:18:30:28,894040228,70.499,20,
01/May/1998:18:30:29,894040229,68.917,13,
01/May/1998:18:30:30,894040230,124.56,30,
01/May/1998:18:30:31,894040231,110.754,25,
01/May/1998:18:30:32,894040232,73.211,19,
01/May/1998:18:30:33,894040233,68.713,20,
01/May/1998:18:30:34,894040234,74.871,19,
01/May/1998:18:30:35,894040235,1470.149,23,
01/May/1998:18:30:36,894040236,86.273,23,
01/May/1998:18:30:37,894040237,145.298,17,
01/May/1998:18:30:38,894040238,70.44,15,
01/May/1998:18:30:39,894040239,26.162,7,
01/May/1998:18:30:40,894040240,24.994,9,
01/May/1998:18:30:41,894040241,166.567,19,
01/May/1998:18:30:42,894040242,72.512,20,
01/May/1998:18:30:43,894040243,50.957,10,
01/May/1998:18:30:44,894040244,112.474,20,
01/May/1998:18:30:45,894040245,33.355,13,
01/May/1998:18:30:46,894040246,98.08,22,
01/May/1998:18:30:47,894040247,95.798,11,
01/May/1998:18:30:48,894040248,33.479,18,
01/May/1998:18:30:49,894040249,161.03,23,
01/May/1998:18:30:50,894040250,153.83,21,
01/May/1998:18:30:51,894040251,52.163,27,
01/May/1998:18:30:52,894040252,101.991,26,
01/May/1998:18:30:53,894040253,106.458,20,
01/May/1998:18:30:54,894040254,60.936,15,
01/May/1998:18:30:55,894040255,71.652,18,
01/May/1998:18:30:56,894040256,100.823,18,
01/May/1998:18:30:57,894040257,78.415,17,
01/May/1998:18:30:58,894040258,24.011,12,
01/May/1998:18:30:59,894040259,87.057,15,
01/May/1998:18:31:00,894040260,98.627,16,
01/May/1998:18:31:01,894040261,86.03,13,
01/May/1998:18:31:02,894040262,31.099,12,
01/May/1998:18:31:03,894040263,1215.352,13,
01/May/1998:18:31:04,894040264,54.273,22,
01/May/1998:18:31:05,894040265,46.951,16,
01/May/1998:18:31:06,894040266,114.571,22,
01/May/1998:18:31:07,894040267,121.554,21,
01/May/1998:18:31:08,894040268,44.677,14,
01/May/1998:18:31:09,894040269,146.653,27,
01/May/1998:18:31:10,894040270,8.097,7,
01/May/1998:18:31:11,894040271,105.836,19,
01/May/1998:18:31:12,894040272,33.253,10,
01/May/1998:18:31:13,894040273,30.657,9,
01/May/1998:18:31:14,894040274,113.118,13,
01/May/1998:18:31:15,894040275,116.806,18,
01/May/1998:18:31:16,894040276,15.407,9,
01/May/1998:18:31:17,894040277,97.648,9,
01/May/1998:18:31:18,894040278,112.29,16,
01/May/1998:18:31:19,894040279,64.99,16,
01/May/1998:18:31:20,894040280,94.215,22,
01/May/1998:18:31:21,894040281,13.433,10,
01/May/1998:18:31:22,894040282,105.321,19,
01/May/1998:18:31:23,894040283,57.499,22,
01/May/1998:18:31:24,894040284,90.274,9,
01/May/1998:18:31:25,894040285,85.656,15,
01/May/1998:18:31:26,894040286,40.304,19,
01/May/1998:18:31:27,894040287,46.727,22,
01/May/1998:18:31:28,894040288,138.941,14,
01/May/1998:18:31:29,894040289,133.418,18,
01/May/1998:18:31:30,894040290,30.155,11,
01/May/1998:18:31:31,894040291,23.654,14,
01/May/1998:18:31:32,894040292,120.683,18,
01/May/1998:18:31:33,894040293,13.045,14,
01/May/1998:18:31:34,894040294,116.688,22,
01/May/1998:18:31:35,894040295,31.136,12,
01/May/1998:18:31:36,894040296,20.329,19,
01/May/1998:18:31:37,894040297,22.0,19,
01/May/1998:18:31:38,894040298,95.175,26,
01/May/1998:18:31:39,894040299,94.309,21,
01/May/1998:18:31:40,894040300,21.089,13,
01/May/1998:18:31:41,894040301,57.974,20,
01/May/1998:18:31:42,894040302,102.401,17,
01/May/1998:18:31:43,894040303,30.093,20,
01/May/1998:18:31:44,894040304,17.217,11,
01/May/1998:18:31:45,894040305,169.825,25,
01/May/1998:18:31:46,894040306,149.254,19,
01/May/1998:18:31:47,894040307,72.42,27,
01/May/1998:18:31:48,894040308,33.035,21,
01/May/1998:18:31:49,894040309,46.212,15,
01/May/1998:18:31:50,894040310,25.738,15,
01/May/1998:18:31:51,894040311,10.008,7,
01/May/1998:18:31:52,894040312,11.066,13,
01/May/1998:18:31:53,894040313,17.069,9,
01/May/1998:18:31:54,894040314,12.086,17,
01/May/1998:18:31:55,894040315,54.404,17,
01/May/1998:18:31:56,894040316,42.713,12,
01/May/1998:18:31:57,894040317,15.691,11,
01/May/1998:18:31:58,894040318,37.68,13,
01/May/1998:18:31:59,894040319,34.298,15,
01/May/1998:18:32:00,894040320,47.36,21,
01/May/1998:18:32:01,894040321,76.381,17,
01/May/1998:18:32:02,894040322,99.431,25,
01/May/1998:18:32:03,894040323,91.565,20,
01/May/1998:18:32:04,894040324,61.721,20,
01/May/1998:18:32:05,894040325,9.195,14,
01/May/1998:18:32:06,894040326,70.554,23,
01/May/1998:18:32:07,894040327,97.487,30,
01/May/1998:18:32:08,894040328,52.479,22,
01/May/1998:18:32:09,894040329,52.693,20,
01/May/1998:18:32:10,894040330,31.899,17,
01/May/1998:18:32:11,894040331,155.386,29,
01/May/1998:18:32:12,894040332,53.249,20,
01/May/1998:18:32:13,894040333,134.103,25,
01/May/1998:18:32:14,894040334,43.194,22,
01/May/1998:18:32:15,894040335,16.463,27,
01/May/1998:18:32:16,894040336,28.551,12,
01/May/1998:18:32:17,894040337,31.672,16,
01/May/1998:18:32:18,894040338,116.932,36,
01/May/1998:18:32:19,894040339,42.797,15,
01/May/1998:18:32:20,894040340,114.723,28,
01/May/1998:18:32:21,894040341,92.791,17,
01/May/1998:18:32:22,894040342,8.425,9,
01/May/1998:18:32:23,894040343,28.671,13,
01/May/1998:18:32:24,894040344,5.472,9,
01/May/1998:18:32:25,894040345,190.942,21,
01/May/1998:18:32:26,894040346,12.766,19,
01/May/1998:18:32:27,894040347,8.618,10,
01/May/1998:18:32:28,894040348,30.013,10,
01/May/1998:18:32:29,894040349,26.282,15,
01/May/1998:18:32:30,894040350,56.096,10,
01/May/1998:18:32:31,894040351,32.543,16,
01/May/1998:18:32:32,894040352,23.671,16,
01/May/1998:18:32:33,894040353,1434.628,15,
01/May/1998:18:32:34,894040354,58.955,12,
01/May/1998:18:32:35,894040355,38.51,23,
01/May/1998:18:32:36,894040356,39.586,14,
01/May/1998:18:32:37,894040357,102.559,11,
01/May/1998:18:32:38,894040358,15.655,12,
01/May/1998:18:32:39,894040359,149.959,25,
01/May/1998:18:32:40,894040360,6.726,8,
01/May/1998:18:32:41,894040361,30.38,12,
01/May/1998:18:32:42,894040362,61.734,20,
01/May/1998:18:32:43,894040363,64.102,24,
01/May/1998:18:32:44,894040364,38.576,27,
01/May/1998:18:32:45,894040365,18.971,13,
01/May/1998:18:32:46,894040366,89.923,17,
01/May/1998:18:32:47,894040367,69.782,23,
01/May/1998:18:32:48,894040368,8.219,12,
01/May/1998:18:32:49,894040369,52.21,27,
01/May/1998:18:32:50,894040370,82.544,23,
01/May/1998:18:32:51,894040371,112.991,30,
01/May/1998:18:32:52,894040372,23.475,24,
01/May/1998:18:32:53,894040373,40.289,23,
01/May/1998:18:32:54,894040374,11.466,21,
01/May/1998:18:32:55,894040375,50.975,30,
01/May/1998:18:32:56,894040376,23.485,26,
01/May/1998:18:32:57,894040377,174.76,28,
01/May/1998:18:32:58,894040378,29.259,26,
01/May/1998:18:32:59,894040379,56.515,27,
01/May/1998:18:33:00,894040380,42.709,26,
01/May/1998:18:33:01,894040381,60.043,27,
01/May/1998:18:33:02,894040382,31.88,19,
01/May/1998:18:33:03,894040383,200.411,30,
01/May/1998:18:33:04,894040384,156.096,20,
01/May/1998:18:33:05,894040385,35.079,14,
01/May/1998:18:33:06,894040386,8.99,15,
01/May/1998:18:33:07,894040387,114.31,21,
01/May/1998:18:33:08,894040388,15.259,16,
01/May/1998:18:33:09,894040389,39.848,20,
01/May/1998:18:33:10,894040390,64.593,16,
01/May/1998:18:33:11,894040391,20.704,22,
01/May/1998:18:33:12,894040392,14.348,17,
01/May/1998:18:33:13,894040393,9.736,14,
01/May/1998:18:33:14,894040394,59.687,19,
01/May/1998:18:33:15,894040395,49.811,10,
01/May/1998:18:33:16,894040396,118.793,13,
01/May/1998:18:33:17,894040397,35.027,12,
01/May/1998:18:33:18,894040398,85.699,19,
01/May/1998:18:33:19,894040399,115.908,22,
01/May/1998:18:33:20,894040400,103.251,23,
01/May/1998:18:33:21,894040401,15.969,18,
01/May/1998:18:33:22,894040402,77.583,15,
01/May/1998:18:33:23,894040403,56.281,12,
01/May/1998:18:33:24,894040404,32.19,19,
01/May/1998:18:33:25,894040405,148.798,24,
01/May/1998:18:33:26,894040406,64.406,20,
01/May/1998:18:33:27,894040407,120.679,22,
01/May/1998:18:33:28,894040408,75.359,36,
01/May/1998:18:33:29,894040409,229.851,23,
01/May/1998:18:33:30,894040410,173.978,26,
01/May/1998:18:33:31,894040411,1392.724,35,
01/May/1998:18:33:32,894040412,77.056,28,
01/May/1998:18:33:33,894040413,12.824,18,
01/May/1998:18:33:34,894040414,66.105,24,
01/May/1998:18:33:35,894040415,54.059,13,
01/May/1998:18:33:36,894040416,49.634,11,
01/May/1998:18:33:37,894040417,5.013,7,
01/May/1998:18:33:38,894040418,77.117,16,
01/May/1998:18:33:39,894040419,1323.098,14,
01/May/1998:18:33:40,894040420,71.674,13,
01/May/1998:18:33:41,894040421,73.034,17,
01/May/1998:18:33:42,894040422,40.005,14,
01/May/1998:18:33:43,894040423,41.454,14,
01/May/1998:18:33:44,894040424,48.247,19,
01/May/1998:18:33:45,894040425,18.262,13,
01/May/1998:18:33:46,894040426,54.481,20,
01/May/1998:18:33:47,894040427,52.679,17,
01/May/1998:18:33:48,894040428,162.19,23,
01/May/1998:18:33:49,894040429,33.372,20,
01/May/1998:18:33:50,894040430,127.966,21,
01/May/1998:18:33:51,894040431,180.843,19,
01/May/1998:18:33:52,894040432,45.217,7,
01/May/1998:18:33:53,894040433,43.281,18,
01/May/1998:18:33:54,894040434,44.644,18,
01/May/1998:18:33:55,894040435,108.444,11,
01/May/1998:18:33:56,894040436,100.756,20,
01/May/1998:18:33:57,894040437,43.332,19,
01/May/1998:18:33:58,894040438,95.238,16,
01/May/1998:18:33:59,894040439,154.592,12,
01/May/1998:18:34:00,894040440,21.481,13,
01/May/1998:18:34:01,894040441,107.128,11,
01/May/1998:18:34:02,894040442,56.384,25,
01/May/1998:18:34:03,894040443,212.349,28,
01/May/1998:18:34:04,894040444,20.752,15,
01/May/1998:18:34:05,894040445,161.69,31,
01/May/1998:18:34:06,894040446,44.705,29,
01/May/1998:18:34:07,894040447,94.965,30,
01/May/1998:18:34:08,894040448,33.657,25,
01/May/1998:18:34:09,894040449,47.215,23,
01/May/1998:18:34:10,894040450,68.826,24,
01/May/1998:18:34:11,894040451,180.909,24,
01/May/1998:18:34:12,894040452,27.102,26,
01/May/1998:18:34:13,894040453,154.894,36,
01/May/1998:18:34:14,894040454,81.397,28,
01/May/1998:18:34:15,894040455,32.362,25,
01/May/1998:18:34:16,894040456,128.02,31,
01/May/1998:18:34:17,894040457,73.556,25,
01/May/1998:18:34:18,894040458,64.303,18,
01/May/1998:18:34:19,894040459,145.516,28,
01/May/1998:18:34:20,894040460,70.311,25,
01/May/1998:18:34:21,894040461,149.166,40,
01/May/1998:18:34:22,894040462,70.081,26,
01/May/1998:18:34:23,894040463,84.308,27,
01/May/1998:18:34:24,894040464,99.024,21,
01/May/1998:18:34:25,894040465,82.674,24,
01/May/1998:18:34:26,894040466,17.851,25,
01/May/1998:18:34:27,894040467,46.009,21,
01/May/1998:18:34:28,894040468,121.289,25,
01/May/1998:18:34:29,894040469,58.179,20,
01/May/1998:18:34:30,894040470,121.74,30,
01/May/1998:18:34:31,894040471,96.006,25,
01/May/1998:18:34:32,894040472,33.867,19,
01/May/1998:18:34:33,894040473,96.182,18,
01/May/1998:18:34:34,894040474,62.221,30,
01/May/1998:18:34:35,894040475,35.162,16,
01/May/1998:18:34:36,894040476,63.141,19,
01/May/1998:18:34:37,894040477,55.366,14,
01/May/1998:18:34:38,894040478,27.9,18,
01/May/1998:18:34:39,894040479,121.301,23,
01/May/1998:18:34:40,894040480,192.236,25,
01/May/1998:18:34:41,894040481,53.014,24,
01/May/1998:18:34:42,894040482,129.264,30,
01/May/1998:18:34:43,894040483,78.015,20,
01/May/1998:18:34:44,894040484,41.298,28,
01/May/1998:18:34:45,894040485,130.936,16,
01/May/1998:18:34:46,894040486,48.282,21,
01/May/1998:18:34:47,894040487,32.342,13,
01/May/1998:18:34:48,894040488,102.129,24,
01/May/1998:18:34:49,894040489,14.751,20,
01/May/1998:18:34:50,894040490,79.267,31,
01/May/1998:18:34:51,894040491,118.054,16,
01/May/1998:18:34:52,894040492,27.856,23,
01/May/1998:18:34:53,894040493,36.597,25,
01/May/1998:18:34:54,894040494,210.96,31,
01/May/1998:18:34:55,894040495,78.061,30,
01/May/1998:18:34:56,894040496,5.939,19,
01/May/1998:18:34:57,894040497,123.285,34,
01/May/1998:18:34:58,894040498,59.845,24,
01/May/1998:18:34:59,894040499,145.451,28,
01/May/1998:18:35:00,894040500,45.339,17,
01/May/1998:18:35:01,894040501,7.148,15,
01/May/1998:18:35:02,894040502,77.729,23,
01/May/1998:18:35:03,894040503,84.538,22,
01/May/1998:18:35:04,894040504,192.052,21,
01/May/1998:18:35:05,894040505,96.607,22,
01/May/1998:18:35:06,894040506,73.029,17,
01/May/1998:18:35:07,894040507,68.765,25,
01/May/1998:18:35:08,894040508,109.585,24,
01/May/1998:18:35:09,894040509,47.205,11,
01/May/1998:18:35:10,894040510,98.674,18,
01/May/1998:18:35:11,894040511,161.508,16,
01/May/1998:18:35:12,894040512,13.974,18,
01/May/1998:18:35:13,894040513,101.916,23,
01/May/1998:18:35:14,894040514,96.46,21,
01/May/1998:18:35:15,894040515,44.748,20,
01/May/1998:18:35:16,894040516,126.92,10,
01/May/1998:18:35:17,894040517,38.222,11,
01/May/1998:18:35:18,894040518,2068.223,17,
01/May/1998:18:35:19,894040519,53.119,22,
01/May/1998:18:35:20,894040520,78.421,18,
01/May/1998:18:35:21,894040521,28.145,20,
01/May/1998:18:35:22,894040522,22.799,12,
01/May/1998:18:35:23,894040523,23.715,13,
01/May/1998:18:35:24,894040524,251.153,36,
01/May/1998:18:35:25,894040525,80.29,18,
01/May/1998:18:35:26,894040526,141.239,21,
01/May/1998:18:35:27,894040527,31.728,15,
01/May/1998:18:35:28,894040528,20.555,13,
01/May/1998:18:35:29,894040529,86.381,14,
01/May/1998:18:35:30,894040530,98.83,21,
01/May/1998:18:35:31,894040531,41.109,30,
01/May/1998:18:35:32,894040532,50.372,10,
01/May/1998:18:35:33,894040533,38.897,18,
01/May/1998:18:35:34,894040534,98.099,32,
01/May/1998:18:35:35,894040535,106.917,18,
01/May/1998:18:35:36,894040536,92.68,24,
01/May/1998:18:35:37,894040537,114.895,29,
01/May/1998:18:35:38,894040538,29.768,16,
01/May/1998:18:35:39,894040539,71.74,23,
01/May/1998:18:35:40,894040540,94.418,19,
01/May/1998:18:35:41,894040541,35.967,16,
01/May/1998:18:35:42,894040542,22.69,12,
01/May/1998:18:35:43,894040543,41.834,15,
01/May/1998:18:35:44,894040544,59.065,21,
01/May/1998:18:35:45,894040545,30.076,14,
01/May/1998:18:35:46,894040546,45.311,12,
01/May/1998:18:35:47,894040547,101.783,11,
01/May/1998:18:35:48,894040548,145.899,22,
01/May/1998:18:35:49,894040549,2102.064,16,
01/May/1998:18:35:50,894040550,39.816,15,
01/May/1998:18:35:51,894040551,48.854,21,
01/May/1998:18:35:52,894040552,104.078,24,
01/May/1998:18:35:53,894040553,59.783,18,
01/May/1998:18:35:54,894040554,63.748,22,
01/May/1998:18:35:55,894040555,130.5,27,
01/May/1998:18:35:56,894040556,13.594,17,
01/May/1998:18:35:57,894040557,68.737,19,
